Lab,Latitude,Longitude
"Technical University of Denmark, Denmark",55.7860512,12.5233698
Technical University ofMunich,48.1487646,11.5681764
"Technion - Israel Institute of Technology, Israel",32.7767783,35.0231271
"Technion, Israel Institute of Technology",32.7767783,35.0231271
"Technische Hochschule Nürnberg Georg Simon Ohm, Nuremberg, Germany",49.452765,11.092932
"Technische Hochschule Nürnberg, Germany",49.452765,11.092932
"Technische Hochschule Rosenheim, Germany",47.867469,12.1072474
"Technische Universität Braunschweig, Germany",52.2740424,10.5292636
"Technische Universität Braunschweig, Institute for Communications Technology, Braunschweig, Germany",52.2740424,10.5292636
"Technische Universität BraunschweigInstitute for Communications Technology Braunschweig, Germany",52.2745493,10.5300642
"Telecom Paris, France",48.8575475,2.3513765
"Tencent AI Lab, Bellevue, USA;",47.6101497,-122.2015159
"Tencent AI Lab, Shenzhen,Guangdong, China",22.540434,113.934437
"Tencent AI Lab, USA",38.7945952,-106.5348379
"Tencent Ethereal Audio Lab, Tencent, China",35.86166,104.195397
"Tencent Video Cloud, Shanghai, China",31.230416,121.473701
"Tencent YouTu Lab, China",35.86166,104.195397
"The Australian National University, Australia",-35.2812533,149.1183238
"The Australian National University,Australian.",-35.2812533,149.1183238
The Australian National University.,-35.2812533,149.1183238
"The Brain in Action Laboratory, University of Lethbridge, Lethbridge, AB, Canada",49.6768608,-112.8625019
"The Centre for Speech Technology Research, University of Edinburgh, Scotland",55.970252,-3.1717447
"The Centre for Speech Technology Research, University of Edinburgh, United Kingdom",55.9445158,-3.1892413
"The Chinese Unviersity of Hong Kong, Hong Kong SAR, China",22.419625,114.2067606
"The City University of New York, USA",40.7127753,-74.0059728
"The Hebrew University of Jerusalem, Israel",31.7945578,35.2414009
"The Hong Kong Polytechnic University, Hong Kong",22.3045633,114.1795767
The Hong KongPolytechnic University;,22.3045633,114.1795767
"The University of Edinburgh, Edinburgh, UK",55.9445158,-3.1892413
"The University of Edinburgh, UK",55.9445158,-3.1892413
"The University of New South Wales, Australia",-33.917347,151.2312675
"The University of New South Wales, Sydney, New South Wales, Australia",-33.917347,151.2312675
"The University of Texas at Austin, The United States of America",30.2894713,-97.7367917
"Thuyloi University, Vietnam",21.0073466,105.8247304
"Thymia Limited, London, UK",51.5179539,-0.0876439
"Tianjin Branch of National Computer Network Emergency Response Technical Team/CoordinationCenter of China, Tianjin, China",38.98962,117.47762
"Tianjin Key Laboratory of Cognitive Computing and Application, College of Intelligence andComputing, Tianjin University, Tianjin, China",39.108067,117.176196
"Tianjin Key Laboratory of Cognitive Computing and Application, Tianjin University, China",39.108067,117.176196
"Tianjin Medical University, China",39.379604,117.0571072
"Timedomain.ai, Beijing, China",39.904211,116.407395
Tokyo Gakugei University,35.7059502,139.4927773
Tokyo Institute Technology,35.6060836,139.6828511
"Tokyo Metropolitan University, Japan",35.6172487,139.3771559
"Toronto Metropolitan University, Canada",43.6576585,-79.3788017
"Toyohashi university of Technology, Japan",34.7011877,137.4100631
Toyota Technological Institute at Chicago,41.7846982,-87.5925848
"Toyota Technological Institute at Chicago, USA",41.7846982,-87.5925848
"TransVoiceLessons, USA",38.7945952,-106.5348379
"Trusted Networks Lab, Queensland University of Technology, Australia",-27.4773131,153.0270449
"UniDistance Suisse, Brig, Switzerland",46.3186052,7.9944479
"Univ Rennes, IRISA, CNRS, France;",48.117266,-1.6777926
"Univ. Grenoble Alpes, CNRS, Grenoble INP, GIPSA-lab, France",45.193469,5.7661701
"Univ. Grenoble Alpes, CNRS, Grenoble INP, LIG,  Grenoble, France",45.19079199999999,5.76737
Universidade Federal do Rio de Janeiro;,-22.8674532,-43.2151914
Universidade Federaldo Paraná;,-25.2520888,-52.0215415
"Universiteit Gent, Belgium",51.0466584,3.7273733
"Universiti Malaysia Sabah (UMS), Kota Kinabalu, Sabah, Malaysia",6.030867499999999,116.1166506
"University Health Network, Canada",43.658383,-79.3871905
University Hospital Würzburg,49.80204699999999,9.9568757
"University Medical Center Groningen, The Netherlands",53.220974,6.577026099999999
"University Medical Center Utrecht, Utrecht,Netherlands",52.0858554,5.179579299999999
"University of Aberdeen, UK",57.1647761,-2.1014659
"University of Amsterdam, the Netherlands",52.35581819999999,4.955726299999999
"University of Antioquia, Colombia",6.2677479,-75.5688416
"University of Basel, Switzerland",47.5585281,7.5838692
"University of Birmingham, UAE",23.424076,53.847818
"University of Bonn, Germany",50.73743,7.0982068
"University of California, Berkeley, USA",37.87015100000001,-122.2594606
"University of California, San Francisco, San Francisco, CA, USA",37.7749295,-122.4194155
University of Chicago,41.7904484,-87.6003953
"University of Cincinnati, United States",39.1329219,-84.51495039999999
"University of Florida, USA",29.6465428,-82.3533266
"University of Groningen, The Netherlands",53.2193266,6.562830099999999
"University of Hohenheim, Germany",48.7108925,9.2119882
"University of Illinois Urbana-Champaign, IL, USA",40.1019523,-88.2271615
"University of Illinois Urbana-Champaign, United States of America",40.1019523,-88.2271615
University of Illinois Urbana-ChampaignDepartment of Electrical and Computer Engineering,40.1019523,-88.2271615
"University of Jyväskylä, Finland",62.23653170000001,25.7316335
"University of Konstanz, Germany",47.6898803,9.187944200000002
"University of Leicester, Leicester, United Kingdom",52.6368778,-1.1397592
"University of Louvain, Institute for Language and Communication, Belgium",50.6696767,4.615875
University of Luxembourg,49.504184,5.949342499999999
"University of Maryland College Park, MD, USA",38.9869183,-76.9425543
"University of Maryland School of Medicine, USA",39.2889604,-76.625715
"University of Maryland, Baltimore, MD, USA",39.2892118,-76.6236815
"University of Maryland, College Park, MD, USA",38.9869183,-76.9425543
"University of Massachusetts Amherst, United States",42.3873167,-72.53142179999999
"University of Massachusetts Boston, MA, USA",42.3141992,-71.0419953
"University of Massachusetts Lowell, USA",42.6552587,-71.3247164
"University of Melbourne, Australia",-37.7983459,144.960974
"University of Minnesota - Twin Cities, USA",44.9753541,-93.2330739
"University of Minnesota, US",44.9753541,-93.2330739
"University of Missouri-Columbia, USA;",38.9403808,-92.32773750000001
"University of Namibia, Namibia",-22.6121691,17.0583726
"University of North Carolina, Chapel Hill, NC, USA",35.9049122,-79.0469134
"University of Nottingham, Hearing Sciences,Nottingham, UK",52.9387922,-1.1981057
"University of Nottingham, UK;",52.9387922,-1.1981057
"University of Oregon, USA;",44.0448302,-123.0726055
"University of Oregon, United States",44.0448302,-123.0726055
"University of Oulu, Finland",65.0593177,25.4662935
"University of Oxford, UK",51.75704289999999,-1.2545179
"University of Passau, Germany",48.5677779,13.4527974
"University of Patras, Greece",38.28923,21.785369
"University of Pennsylvania, USA;",41.2033216,-77.1945247
"University of Science and Technology Beijing, China",39.989461,116.360026
University of Science and Technology of China.,31.821994,117.28059
"University of Science and Technology, South Korea",36.3855544,127.3684663
"University of Science, Vietnam",10.7628356,106.6824824
"University of Seoul, Republic of Korea",37.5838657,127.0587771
"University of Sheffield, United Kingdom",53.3813502,-1.4884229
"University of South Florida, USA",28.0587031,-82.41385389999999
"University of Southampton, UK;",55.378051,-3.435973
University of Southern Denmark;,55.3689827,10.4282364
"University of Texas at El Paso, USA",31.7731979,-106.5047208
University of Tsukuba,36.1112342,140.1007171
"University of Tsukuba, Japan",36.1112342,140.1007171
"University of Turin, Italy",45.0696528,7.689051699999998
"University of Tübingen, Germany",48.5252713,9.060423499999999
"University of Vienna, Faculty of Mathematics, Austria",48.2192611,16.367382
"University of Wisconsin-Madison, USA",43.075322,-89.4081398
"University of Wisconsin-Madison, WI, USA",43.075322,-89.4081398
"University of Wollongong, Australia",-34.4053396,150.8778394
"University of York, UK;",53.9461089,-1.0517718
"University of Zurich, Institute of Evolutionary Medicine (IEM), Switzerland",47.3745896,8.5486629
"University of the Basque Country, Vitoria-Gasteiz, Spain",42.8531869,-2.6732421
"University ofCalifornia, San Francisco, San Francisco, CA, USA.",37.7749295,-122.4194155
"University ofMinnesota - Twin Cities, USA",44.9753541,-93.2330739
"University ofVictoria, Canada",48.4631345,-123.3121763
"Università degli Studi di Palermo, Italy",38.1174347,13.3700307
"Universität Hamburg, Signal Processing",53.5630754,9.9884042
"Université Le Mans, LIUM, France",48.00578669999999,0.2015378
"Université Paris Cité, CNRS, LLF, France",48.8476037,2.2639934
"Université Paris Saclay, CNRS, LISN;",48.7124015,2.1688382
"Université Paris Saclay, CNRS,LISN, Orsay, France.",48.7106489,2.165836
"Université Paris Saclay, France",48.7106489,2.165836
"Université de Lorraine, CNRS, LORIA, Nancy, France",48.692054,6.184417
"Université de Mons, Belgium",50.503887,4.469936
"Université de Montréal, Canada",56.130366,-106.346771
Université de Saint- Étienne,45.4247661,4.3926886
"Université de Sherbrooke, Sherbrooke, QC, Canada",45.3779155,-71.92944050000001
"Université de Toulon, Aix Marseille Univ, CNRS, LIS, Toulon, France",43.1256814,5.9284944
"Université de Toulon, Aix Marseille Université, CNRS, LIS, Toulon, France",43.1256814,5.9284944
Université d’Aix-Marseille,43.3025742,5.369074299999999
"Urban/Eco Research Center, Italy",41.87194,12.56738
"VGG, University of Oxford",51.75704289999999,-1.2545179
"Vanke School of Public Health, Tsinghua University, China",39.9996674,116.3264439
"Vector Institute and Dalhousie University, Canada.",44.6356313,-63.5951737
"Vector Institute, Canada",43.6593533,-79.3894224
"Verint Systems Ltd, USA",38.7945952,-106.5348379
"ViVoLab, University of Zaragoza, Spain",41.6474339,-0.8861451
"Vietnam National University, Ho Chi Minh City",10.8230989,106.6296638
"Viettel AI, Viettel Group, Vietnam",14.058324,108.277199
"VinBigdata, Vietnam",10.7639083,106.6922681
"Virginia Commonwealth University, United States",37.5469205,-77.45416449999999
"Vocal Engineering Technologies Limited, Hong Kong SAR, China",22.3193039,114.1693611
"WXG Tencent, China",35.86166,104.195397
"WeNet Open Source Community, China",35.86166,104.195397
"Western University, Canada",43.0095971,-81.2737336
"Worcester Polytechnic Institute, USA",42.2746179,-71.8068416
"Xiamen Key Laboratory of Big Data Intelligent Analysis and Decision Making, Xiamen University,Xiamen , China",24.4373484,118.097855
"Xiaomi Corp., Beijing, China;",39.904211,116.407395
"Ximalaya Inc, China",35.86166,104.195397
"Xinjiang Engineering Research Center of Big Datand Intelligent Software, School of software, Xinjiang University, Wulumuqi, China",43.7650239,87.6163306
"Xinjiang Key Laboratory of Multilingual Information Techology, Urumqi , China",43.8266299,87.61688
"Yale University, USA",41.3163244,-72.92234309999999
"Yonsei University, Republic of Korea",37.5663937,126.9387066
"Yunnan Key Laboratory of Artificial Intelligence, China",25.0452999,102.7097299
"Zalo AI, Vietnam",14.058324,108.277199
"Zenidoc, France",43.3474078,5.468725099999999
"Zhejiang Lab, China",30.2655499,120.1536
"Zhejiang University of Science and Technology, Hangzhou, China",30.219759,120.027706
"Zoom Video Communications, United States of America",38.7945952,-106.5348379
"Zoom, USA",38.7945952,-106.5348379
"action.ai, London, UK",55.378051,-3.435973
"aiOla Research, Israel",31.046051,34.851612
"iFLYTEK Research, China",35.86166,104.195397
"iQIYI Inc., Chengdu, China",30.5722599,104.0665099
nyra health,48.1964482,16.3594294
"realiz.ai, United States",38.7945952,-106.5348379
"thymia, London, UK",51.5179539,-0.0876439
"École Polytechnique Fédérale de Lausanne, Switzerland",46.5190557,6.5667576
Apate.AI,-33.7787197,151.1056406
"Department of Information and Telecommunication Engineering, Tokai University",35.6376015,139.7322811
ATR,34.7438357,135.7660992
"Grad. School of Artificial Intelligence, POSTECH, Korea",36.0393597,129.3205597
"Department of Artificial Intelligence Application, Hanyang University, Seoul, Republic of Korea",37.556182,127.0422747
Apple Inc.,37.33182,122.03118
"Department of Automation, University of Science & Technology of China (USTC), Hefei, China",31.8419045,117.2889851
"CAS Key Laboratory of Behavioral Science, Institute of Psychology;",40.0122141,116.3723651
"Institute of Linguistics, Chinese Academy of Social Sciences",39.9515858,116.3186254
AIShell Inc,40.0402518,116.2710672
"Brain Hospital, The First Hospital of Jinan University",23.1280619,113.3451461
Bytedance Inc.,35.86166,104.195397
Huawei Translation Services Center,1.3347183,103.965082
Centre for Linguistic Science & Technology,26.1893526,91.6932327
"Communication Sciences & Disorders, University of Delaware, USA",26.1893526,91.6932327
Department of Humanities & Social Sciences,26.1893574,91.6906578
"Infosys Centre for AI & Department of CSE, IIIT Delhi, India",28.5450912,77.188136
"Archimedes AI Unit, Athena R.C.",38.0370951,23.8009826
"ILSP, Athena R.C.",38.0351228,23.7961901
DZPG – German Center for Mental Health,52.5280718,13.3708551
Coqui.ai,52.5069386,13.2599284
"EIHW – Embedded Intelligence for Health Care & Wellbeing, University of Augsburg, Germany",48.3348011,10.8906655
